cycle,legislation,session_number,session_title,session_date,link_to_session
12,1,42,Reunião N.º 42 (25/11/2011),25/11/2011,https://av.parlamento.pt/videos/Plenary/12/1/42
12,1,40,Reunião N.º 40 (11/11/2011),11/11/2011,https://av.parlamento.pt/videos/Plenary/12/1/40
12,1,39,Reunião N.º 39 (10/11/2011),10/11/2011,https://av.parlamento.pt/videos/Plenary/12/1/39
12,1,38,Reunião N.º 38 (04/11/2011),04/11/2011,https://av.parlamento.pt/videos/Plenary/12/1/38
12,1,37,Reunião N.º 37 (28/10/2011),28/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/37
12,1,36,Reunião N.º 36 (27/10/2011),27/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/36
12,1,35,Reunião N.º 35 (26/10/2011),26/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/35
12,1,34,Reunião N.º 34 (21/10/2011),21/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/34
12,1,33,Reunião N.º 33 (20/10/2011),20/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/33
12,1,32,Reunião N.º 32 (19/10/2011),19/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/32
12,1,31,Reunião N.º 31 (14/10/2011),14/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/31
12,1,30,Reunião N.º 30 (13/10/2011),13/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/30
12,1,29,Reunião N.º 29 (12/10/2011),12/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/29
12,1,28,Reunião N.º 28 (07/10/2011),07/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/28
12,1,27,Reunião N.º 27 (06/10/2011),06/10/2011,https://av.parlamento.pt/videos/Plenary/12/1/27
12,1,26,Reunião N.º 26 (30/09/2011),30/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/26
12,1,25,Reunião N.º 25 (29/09/2011),29/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/25
12,1,24,Reunião N.º 24 (28/09/2011),28/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/24
12,1,23,Reunião N.º 23 (23/09/2011),23/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/23
12,1,22,Reunião N.º 22 (22/09/2011),22/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/22
12,1,21,Reunião N.º 21 (21/09/2011),21/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/21
12,1,20,Reunião N.º 20 (16/09/2011),16/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/20
12,1,19,Reunião N.º 19 (15/09/2011),15/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/19
12,1,18,Reunião N.º 18 (14/09/2011),14/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/18
12,1,17,Reunião N.º 17 (08/09/2011),08/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/17
12,1,16,Reunião N.º 16 (07/09/2011),07/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/16
12,1,15,Reunião N.º 15 (02/09/2011),02/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/15
12,1,14,Reunião N.º 14 (01/09/2011),01/09/2011,https://av.parlamento.pt/videos/Plenary/12/1/14
12,1,13,Reunião N.º 13 (31/08/2011),31/08/2011,https://av.parlamento.pt/videos/Plenary/12/1/13
12,1,12,Reunião N.º 12 (05/08/2011),05/08/2011,https://av.parlamento.pt/videos/Plenary/12/1/12
12,1,11,Reunião N.º 11 (03/08/2011),03/08/2011,https://av.parlamento.pt/videos/Plenary/12/1/11
12,1,10,Reunião N.º 10 (29/07/2011),29/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/10
12,1,9,Reunião N.º 9 (28/07/2011),28/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/9
12,1,8,Reunião N.º 8 (27/07/2011),27/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/8
12,1,7,Reunião N.º 7 (22/07/2011),22/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/7
12,1,6,Reunião N.º 6 (21/07/2011),21/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/6
12,1,5,Reunião N.º 5 (20/07/2011),20/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/5
12,1,4,Reunião N.º 4 (01/07/2011),01/07/2011,https://av.parlamento.pt/videos/Plenary/12/1/4
12,1,3,Reunião N.º 3 (30/06/2011),30/06/2011,https://av.parlamento.pt/videos/Plenary/12/1/3
12,1,2,Reunião N.º 2 (21/06/2011),21/06/2011,https://av.parlamento.pt/videos/Plenary/12/1/2
12,1,1,Reunião N.º 1 (20/06/2011),20/06/2011,https://av.parlamento.pt/videos/Plenary/12/1/1
12,2,118,Reunião N.º 118 (11/09/2013),11/09/2013,https://av.parlamento.pt/videos/Plenary/12/2/118
12,2,117,Reunião N.º 117 (30/07/2013),30/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/117
12,2,116,Reunião N.º 116 (29/07/2013),29/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/116
12,2,115,Reunião N.º 115 (24/07/2013),24/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/115
12,2,114,Reunião N.º 114 (18/07/2013),18/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/114
12,2,113,Reunião N.º 113 (12/07/2013),12/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/113
12,2,112,Reunião N.º 112 (11/07/2013),11/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/112
12,2,111,Reunião N.º 111 (10/07/2013),10/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/111
12,2,110,Reunião N.º 110 (05/07/2013),05/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/110
12,2,109,Reunião N.º 109 (04/07/2013),04/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/109
12,2,108,Reunião N.º 108 (03/07/2013),03/07/2013,https://av.parlamento.pt/videos/Plenary/12/2/108
12,2,107,Reunião N.º 107 (28/06/2013),28/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/107
12,2,106,Reunião N.º 106 (27/06/2013),27/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/106
12,2,105,Reunião N.º 105 (26/06/2013),26/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/105
12,2,104,Reunião N.º 104 (19/06/2013),19/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/104
12,2,103,Reunião N.º 103 (18/06/2013),18/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/103
12,2,102,Reunião N.º 102 (14/06/2013),14/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/102
12,2,101,Reunião N.º 101 (12/06/2013),12/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/101
12,2,100,Reunião N.º 100 (07/06/2013),07/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/100
12,2,99,Reunião N.º 99 (06/06/2013),06/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/99
12,2,98,Reunião N.º 98 (05/06/2013),05/06/2013,https://av.parlamento.pt/videos/Plenary/12/2/98
12,2,97,Reunião N.º 97 (31/05/2013),31/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/97
12,2,96,Reunião N.º 96 (30/05/2013),30/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/96
12,2,95,Reunião N.º 95 (29/05/2013),29/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/95
12,2,94,Reunião N.º 94 (24/05/2013),24/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/94
12,2,93,Reunião N.º 93 (23/05/2013),23/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/93
12,2,92,Reunião N.º 92 (22/05/2013),22/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/92
12,2,91,Reunião N.º 91 (17/05/2013),17/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/91
12,2,90,Reunião N.º 90 (16/05/2013),16/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/90
12,2,89,Reunião N.º 89 (15/05/2013),15/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/89
12,2,88,Reunião N.º 88 (10/05/2013),10/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/88
12,2,87,Reunião N.º 87 (09/05/2013),09/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/87
12,2,86,Reunião N.º 86 (08/05/2013),08/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/86
12,2,85,Reunião N.º 85 (03/05/2013),03/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/85
12,2,84,Reunião N.º 84 (02/05/2013),02/05/2013,https://av.parlamento.pt/videos/Plenary/12/2/84
12,2,83,Reunião N.º 83 (25/04/2013),25/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/83
12,2,82,Reunião N.º 82 (24/04/2013),24/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/82
12,2,81,Reunião N.º 81 (19/04/2013),19/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/81
12,2,80,Reunião N.º 80 (18/04/2013),18/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/80
12,2,79,Reunião N.º 79 (17/04/2013),17/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/79
12,2,78,Reunião N.º 78 (12/04/2013),12/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/78
12,2,77,Reunião N.º 77 (11/04/2013),11/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/77
12,2,76,Reunião N.º 76 (10/04/2013),10/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/76
12,2,75,Reunião N.º 75 (05/04/2013),05/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/75
12,2,74,Reunião N.º 74 (04/04/2013),04/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/74
12,2,73,Reunião N.º 73 (03/04/2013),03/04/2013,https://av.parlamento.pt/videos/Plenary/12/2/73
12,2,72,Reunião N.º 72 (28/03/2013),28/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/72
12,2,71,Reunião N.º 71 (27/03/2013),27/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/71
12,2,70,Reunião N.º 70 (22/03/2013),22/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/70
12,2,69,Reunião N.º 69 (21/03/2013),21/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/69
12,2,68,Reunião N.º 68 (20/03/2013),20/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/68
12,2,67,Reunião N.º 67 (15/03/2013),15/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/67
12,2,66,Reunião N.º 66 (14/03/2013),14/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/66
12,2,65,Reunião N.º 65 (13/03/2013),13/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/65
12,2,64,Reunião N.º 64 (08/03/2013),08/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/64
12,2,63,Reunião N.º 63 (07/03/2013),07/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/63
12,2,62,Reunião N.º 62 (06/03/2013),06/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/62
12,2,61,Reunião N.º 61 (01/03/2013),01/03/2013,https://av.parlamento.pt/videos/Plenary/12/2/61
12,2,60,Reunião N.º 60 (28/02/2013),28/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/60
12,2,59,Reunião N.º 59 (27/02/2013),27/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/59
12,2,58,Reunião N.º 58 (22/02/2013),22/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/58
12,2,57,Reunião N.º 57 (21/02/2013),21/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/57
12,2,56,Reunião N.º 56 (20/02/2013),20/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/56
12,2,55,Reunião N.º 55 (15/02/2013),15/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/55
12,2,54,Reunião N.º 54 (14/02/2013),14/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/54
12,2,53,Reunião N.º 53 (13/02/2013),13/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/53
12,2,52,Reunião N.º 52 (08/02/2013),08/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/52
12,2,51,Reunião N.º 51 (07/02/2013),07/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/51
12,2,50,Reunião N.º 50 (06/02/2013),06/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/50
12,2,49,Reunião N.º 49 (01/02/2013),01/02/2013,https://av.parlamento.pt/videos/Plenary/12/2/49
12,2,48,Reunião N.º 48 (31/01/2013),31/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/48
12,2,47,Reunião N.º 47 (30/01/2013),30/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/47
12,2,46,Reunião N.º 46 (25/01/2013),25/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/46
12,2,45,Reunião N.º 45 (24/01/2013),24/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/45
12,2,44,Reunião N.º 44 (23/01/2013),23/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/44
12,2,43,Reunião N.º 43 (18/01/2013),18/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/43
12,2,42,Reunião N.º 42 (17/01/2013),17/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/42
12,2,41,Reunião N.º 41 (16/01/2013),16/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/41
12,2,40,Reunião N.º 40 (11/01/2013),11/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/40
12,2,39,Reunião N.º 39 (10/01/2013),10/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/39
12,2,38,Reunião N.º 38 (09/01/2013),09/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/38
12,2,37,Reunião N.º 37 (04/01/2013),04/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/37
12,2,36,Reunião N.º 36 (03/01/2013),03/01/2013,https://av.parlamento.pt/videos/Plenary/12/2/36
12,2,35,Reunião N.º 35 (27/12/2012),27/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/35
12,2,34,Reunião N.º 34 (21/12/2012),21/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/34
12,2,33,Reunião N.º 33 (20/12/2012),20/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/33
12,2,32,Reunião N.º 32 (19/12/2012),19/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/32
12,2,31,Reunião N.º 31 (14/12/2012),14/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/31
12,2,30,Reunião N.º 30 (13/12/2012),13/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/30
12,2,29,Reunião N.º 29 (12/12/2012),12/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/29
12,2,28,Reunião N.º 28 (07/12/2012),07/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/28
12,2,27,Reunião N.º 27 (06/12/2012),06/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/27
12,2,26,Reunião N.º 26 (05/12/2012),05/12/2012,https://av.parlamento.pt/videos/Plenary/12/2/26
12,2,25,Reunião N.º 25 (29/11/2012),29/11/2012,https://av.parlamento.pt/videos/Plenary/12/2/25
12,2,24,Reunião N.º 24 (27/11/2012),27/11/2012,https://av.parlamento.pt/videos/Plenary/12/2/24
12,2,23,Reunião N.º 23 (26/11/2012),26/11/2012,https://av.parlamento.pt/videos/Plenary/12/2/23
12,2,22,Reunião N.º 22 (23/11/2012),23/11/2012,https://av.parlamento.pt/videos/Plenary/12/2/22
12,2,21,Reunião N.º 21 (22/11/2012),22/11/2012,https://av.parlamento.pt/videos/Plenary/12/2/21
12,2,20,Reunião N.º 20 (21/11/2012),21/11/2012,https://av.parlamento.pt/videos/Plenary/12/2/20
12,2,19,Reunião N.º 19 (31/10/2012),31/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/19
12,2,18,Reunião N.º 18 (30/10/2012),30/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/18
12,2,17,Reunião N.º 17 (26/10/2012),26/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/17
12,2,16,Reunião N.º 16 (25/10/2012),25/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/16
12,2,15,Reunião N.º 15 (24/10/2012),24/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/15
12,2,14,Reunião N.º 14 (19/10/2012),19/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/14
12,2,13,Reunião N.º 13 (18/10/2012),18/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/13
12,2,12,Reunião N.º 12 (17/10/2012),17/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/12
12,2,11,Reunião N.º 11 (12/10/2012),12/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/11
12,2,10,Reunião N.º 10 (11/10/2012),11/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/10
12,2,9,Reunião N.º 9 (10/10/2012),10/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/9
12,2,8,Reunião N.º 8 (04/10/2012),04/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/8
12,2,7,Reunião N.º 7 (03/10/2012),03/10/2012,https://av.parlamento.pt/videos/Plenary/12/2/7
12,2,6,Reunião N.º 6 (28/09/2012),28/09/2012,https://av.parlamento.pt/videos/Plenary/12/2/6
12,2,5,Reunião N.º 5 (27/09/2012),27/09/2012,https://av.parlamento.pt/videos/Plenary/12/2/5
12,2,4,Reunião N.º 4 (26/09/2012),26/09/2012,https://av.parlamento.pt/videos/Plenary/12/2/4
12,2,3,Reunião N.º 3 (21/09/2012),21/09/2012,https://av.parlamento.pt/videos/Plenary/12/2/3
12,2,2,Reunião N.º 2 (20/09/2012),20/09/2012,https://av.parlamento.pt/videos/Plenary/12/2/2
12,2,1,Reunião N.º 1 (19/09/2012),19/09/2012,https://av.parlamento.pt/videos/Plenary/12/2/1
12,3,110,Reunião N.º 110 (11/09/2014),11/09/2014,https://av.parlamento.pt/videos/Plenary/12/3/110
12,3,109,Reunião N.º 109 (04/09/2014),04/09/2014,https://av.parlamento.pt/videos/Plenary/12/3/109
12,3,108,Reunião N.º 108 (02/09/2014),02/09/2014,https://av.parlamento.pt/videos/Plenary/12/3/108
12,3,107,Reunião N.º 107 (21/08/2014),21/08/2014,https://av.parlamento.pt/videos/Plenary/12/3/107
12,3,106,Reunião N.º 106 (07/08/2014),07/08/2014,https://av.parlamento.pt/videos/Plenary/12/3/106
12,3,105,Reunião N.º 105 (25/07/2014),25/07/2014,https://av.parlamento.pt/videos/Plenary/12/3/105
12,3,104,Reunião N.º 104 (10/07/2014),10/07/2014,https://av.parlamento.pt/videos/Plenary/12/3/104
12,3,103,Reunião N.º 103 (08/07/2014),08/07/2014,https://av.parlamento.pt/videos/Plenary/12/3/103
12,3,102,Reunião N.º 102 (02/07/2014),02/07/2014,https://av.parlamento.pt/videos/Plenary/12/3/102
12,3,101,Reunião N.º 101 (27/06/2014),27/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/101
12,3,100,Reunião N.º 100 (26/06/2014),26/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/100
12,3,99,Reunião N.º 99 (26/06/2014),26/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/99
12,3,98,Reunião N.º 98 (25/06/2014),25/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/98
12,3,97,Reunião N.º 97 (20/06/2014),20/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/97
12,3,96,Reunião N.º 96 (19/06/2014),19/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/96
12,3,95,Reunião N.º 95 (18/06/2014),18/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/95
12,3,94,Reunião N.º 94 (12/06/2014),12/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/94
12,3,93,Reunião N.º 93 (11/06/2014),11/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/93
12,3,92,Reunião N.º 92 (06/06/2014),06/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/92
12,3,91,Reunião N.º 91 (05/06/2014),05/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/91
12,3,90,Reunião N.º 90 (04/06/2014),04/06/2014,https://av.parlamento.pt/videos/Plenary/12/3/90
12,3,89,Reunião N.º 89 (30/05/2014),30/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/89
12,3,88,Reunião N.º 88 (29/05/2014),29/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/88
12,3,87,Reunião N.º 87 (28/05/2014),28/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/87
12,3,86,Reunião N.º 86 (14/05/2014),14/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/86
12,3,85,Reunião N.º 85 (13/05/2014),13/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/85
12,3,84,Reunião N.º 84 (12/05/2014),12/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/84
12,3,83,Reunião N.º 83 (09/05/2014),09/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/83
12,3,82,Reunião N.º 82 (08/05/2014),08/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/82
12,3,81,Reunião N.º 81 (07/05/2014),07/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/81
12,3,80,Reunião N.º 80 (02/05/2014),02/05/2014,https://av.parlamento.pt/videos/Plenary/12/3/80
12,3,79,Reunião N.º 79 (30/04/2014),30/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/79
12,3,78,Reunião N.º 78 (25/04/2014),25/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/78
12,3,77,Reunião N.º 77 (24/04/2014),24/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/77
12,3,76,Reunião N.º 76 (23/04/2014),23/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/76
12,3,75,Reunião N.º 75 (17/04/2014),17/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/75
12,3,74,Reunião N.º 74 (16/04/2014),16/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/74
12,3,73,Reunião N.º 73 (11/04/2014),11/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/73
12,3,72,Reunião N.º 72 (10/04/2014),10/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/72
12,3,71,Reunião N.º 71 (09/04/2014),09/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/71
12,3,70,Reunião N.º 70 (04/04/2014),04/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/70
12,3,69,Reunião N.º 69 (03/04/2014),03/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/69
12,3,68,Reunião N.º 68 (02/04/2014),02/04/2014,https://av.parlamento.pt/videos/Plenary/12/3/68
12,3,67,Reunião N.º 67 (28/03/2014),28/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/67
12,3,66,Reunião N.º 66 (27/03/2014),27/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/66
12,3,65,Reunião N.º 65 (26/03/2014),26/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/65
12,3,64,Reunião N.º 64 (21/03/2014),21/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/64
12,3,63,Reunião N.º 63 (20/03/2014),20/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/63
12,3,62,Reunião N.º 62 (19/03/2014),19/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/62
12,3,61,Reunião N.º 61 (14/03/2014),14/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/61
12,3,60,Reunião N.º 60 (13/03/2014),13/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/60
12,3,59,Reunião N.º 59 (12/03/2014),12/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/59
12,3,58,Reunião N.º 58 (07/03/2014),07/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/58
12,3,57,Reunião N.º 57 (06/03/2014),06/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/57
12,3,56,Reunião N.º 56 (05/03/2014),05/03/2014,https://av.parlamento.pt/videos/Plenary/12/3/56
