convocation,session,order_no,transcript_url,recording_url
V,20,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3089,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3088,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3087,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3086,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3085,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3083,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3082,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3081,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3080,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3079,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3078,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3077,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3076,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3075,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3074,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3073,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3072,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3071,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3070,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3069,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3068,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3067,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3066,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3065,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3064,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3063,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3062,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3061,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3060,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3059,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3058,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3057,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3056,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3055,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3054,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3053,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3052,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3051,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3050,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3049,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3048,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3047,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3046,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,20,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3045,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3043,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3042,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3041,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3040,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3039,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3038,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3037,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3036,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3035,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3034,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3033,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3032,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3031,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3030,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3029,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3028,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3027,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3026,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3025,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3024,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3023,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3022,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3021,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3020,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3019,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3018,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3017,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3016,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3015,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3014,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3013,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3012,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3011,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3010,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3009,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3008,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3007,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3006,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3005,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3004,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3003,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3002,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3001,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3000,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2999,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2998,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2997,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2996,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2995,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2994,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2993,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2992,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2991,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2990,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2989,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2988,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2987,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2986,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2984,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2985,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2983,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2982,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2981,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2980,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2978,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2979,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,19,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=3084,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2974,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2973,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2972,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2971,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2970,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2969,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2968,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2967,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2966,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2965,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2964,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2963,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2962,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2961,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2960,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2959,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2958,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2957,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2956,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2955,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2954,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2953,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2952,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2951,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2950,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2949,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2948,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2947,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2946,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2945,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,18,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2944,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,77,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2942,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,76,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2941,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2940,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2939,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2938,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2937,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2936,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2935,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2934,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2933,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2932,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2931,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2930,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2929,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2928,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2927,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2926,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2925,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2924,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2923,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2922,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2921,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2920,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2919,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2918,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2917,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2916,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2915,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2914,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2913,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2912,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2911,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2910,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2909,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2908,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2907,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2906,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2905,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2904,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2903,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2902,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2901,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2900,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2899,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2898,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2897,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2896,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2895,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2894,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2893,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2892,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2891,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2890,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2889,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2888,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2887,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
V,17,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2886,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
